year,state_norm,district_norm,metric,value,state,district
2011,uttar pradesh,balrampur,children,15.0,UTTAR PRADESH,BALRAMPUR
2011,uttar pradesh,balrampur,ipc,5483.0,UTTAR PRADESH,BALRAMPUR
2011,uttar pradesh,balrampur,women,89.0,UTTAR PRADESH,BALRAMPUR
2011,uttar pradesh,banda,children,45.0,UTTAR PRADESH,BANDA
2011,uttar pradesh,banda,ipc,14794.0,UTTAR PRADESH,BANDA
2011,uttar pradesh,banda,women,190.0,UTTAR PRADESH,BANDA
2011,uttar pradesh,barabanki,children,145.0,UTTAR PRADESH,BARABANKI
2011,uttar pradesh,barabanki,ipc,25212.0,UTTAR PRADESH,BARABANKI
2011,uttar pradesh,barabanki,women,305.0,UTTAR PRADESH,BARABANKI
2011,uttar pradesh,bareilly,children,109.0,UTTAR PRADESH,BAREILLY
2011,uttar pradesh,bareilly,ipc,53583.0,UTTAR PRADESH,BAREILLY
2011,uttar pradesh,bareilly,women,537.0,UTTAR PRADESH,BAREILLY
2011,uttar pradesh,basti,children,42.0,UTTAR PRADESH,BASTI
2011,uttar pradesh,basti,ipc,12900.0,UTTAR PRADESH,BASTI
2011,uttar pradesh,basti,women,68.0,UTTAR PRADESH,BASTI
2011,uttar pradesh,bhim nagar,children,70.0,UTTAR PRADESH,BHIM NAGAR
2011,uttar pradesh,bhim nagar,ipc,3651.0,UTTAR PRADESH,BHIM NAGAR
2011,uttar pradesh,bhim nagar,women,272.0,UTTAR PRADESH,BHIM NAGAR
2011,uttar pradesh,bijnor,children,143.0,UTTAR PRADESH,BIJNOR
2011,uttar pradesh,bijnor,ipc,26305.0,UTTAR PRADESH,BIJNOR
2011,uttar pradesh,bijnor,women,439.0,UTTAR PRADESH,BIJNOR
2011,uttar pradesh,bulandshahar,children,141.0,UTTAR PRADESH,BULANDSHAHAR
2011,uttar pradesh,bulandshahar,ipc,38157.0,UTTAR PRADESH,BULANDSHAHAR
2011,uttar pradesh,bulandshahar,women,745.0,UTTAR PRADESH,BULANDSHAHAR
2011,uttar pradesh,chandoli,children,11.0,UTTAR PRADESH,CHANDOLI
2011,uttar pradesh,chandoli,ipc,9230.0,UTTAR PRADESH,CHANDOLI
2011,uttar pradesh,chandoli,women,99.0,UTTAR PRADESH,CHANDOLI
2011,uttar pradesh,chitrakoot dham,children,12.0,UTTAR PRADESH,CHITRAKOOT DHAM
2011,uttar pradesh,chitrakoot dham,ipc,5551.0,UTTAR PRADESH,CHITRAKOOT DHAM
2011,uttar pradesh,chitrakoot dham,women,91.0,UTTAR PRADESH,CHITRAKOOT DHAM
2011,uttar pradesh,csm nagar,children,23.0,UTTAR PRADESH,CSM NAGAR
2011,uttar pradesh,csm nagar,ipc,4011.0,UTTAR PRADESH,CSM NAGAR
2011,uttar pradesh,csm nagar,women,226.0,UTTAR PRADESH,CSM NAGAR
2011,uttar pradesh,deoria,children,60.0,UTTAR PRADESH,DEORIA
2011,uttar pradesh,deoria,ipc,14425.0,UTTAR PRADESH,DEORIA
2011,uttar pradesh,deoria,women,124.0,UTTAR PRADESH,DEORIA
2011,uttar pradesh,etah,children,62.0,UTTAR PRADESH,ETAH
2011,uttar pradesh,etah,ipc,28395.0,UTTAR PRADESH,ETAH
2011,uttar pradesh,etah,women,192.0,UTTAR PRADESH,ETAH
2011,uttar pradesh,etawah,children,37.0,UTTAR PRADESH,ETAWAH
2011,uttar pradesh,etawah,ipc,21910.0,UTTAR PRADESH,ETAWAH
2011,uttar pradesh,etawah,women,208.0,UTTAR PRADESH,ETAWAH
2011,uttar pradesh,faizabad,children,93.0,UTTAR PRADESH,FAIZABAD
2011,uttar pradesh,faizabad,ipc,19063.0,UTTAR PRADESH,FAIZABAD
2011,uttar pradesh,faizabad,women,229.0,UTTAR PRADESH,FAIZABAD
2011,uttar pradesh,fatehgarh,children,40.0,UTTAR PRADESH,FATEHGARH
2011,uttar pradesh,fatehgarh,ipc,14341.0,UTTAR PRADESH,FATEHGARH
2011,uttar pradesh,fatehgarh,women,218.0,UTTAR PRADESH,FATEHGARH
2011,uttar pradesh,fatehpur,children,84.0,UTTAR PRADESH,FATEHPUR
2011,uttar pradesh,fatehpur,ipc,19206.0,UTTAR PRADESH,FATEHPUR
2011,uttar pradesh,fatehpur,women,277.0,UTTAR PRADESH,FATEHPUR
2011,uttar pradesh,firozabad,children,20.0,UTTAR PRADESH,FIROZABAD
2011,uttar pradesh,firozabad,ipc,31140.0,UTTAR PRADESH,FIROZABAD
2011,uttar pradesh,firozabad,women,359.0,UTTAR PRADESH,FIROZABAD
2011,uttar pradesh,g r p,children,8.0,UTTAR PRADESH,G.R.P.
2011,uttar pradesh,g r p,ipc,37134.0,UTTAR PRADESH,G.R.P.
2011,uttar pradesh,g r p,women,47.0,UTTAR PRADESH,G.R.P.
2011,uttar pradesh,gautambudh nagar,children,37.0,UTTAR PRADESH,GAUTAMBUDH NAGAR
2011,uttar pradesh,gautambudh nagar,ipc,43200.0,UTTAR PRADESH,GAUTAMBUDH NAGAR
2011,uttar pradesh,gautambudh nagar,women,289.0,UTTAR PRADESH,GAUTAMBUDH NAGAR
2011,uttar pradesh,ghaziabad,children,74.0,UTTAR PRADESH,GHAZIABAD
2011,uttar pradesh,ghaziabad,ipc,71937.0,UTTAR PRADESH,GHAZIABAD
2011,uttar pradesh,ghaziabad,women,602.0,UTTAR PRADESH,GHAZIABAD
2011,uttar pradesh,ghazipur,children,31.0,UTTAR PRADESH,GHAZIPUR
2011,uttar pradesh,ghazipur,ipc,11865.0,UTTAR PRADESH,GHAZIPUR
2011,uttar pradesh,ghazipur,women,106.0,UTTAR PRADESH,GHAZIPUR
2011,uttar pradesh,gonda,children,117.0,UTTAR PRADESH,GONDA
2011,uttar pradesh,gonda,ipc,18758.0,UTTAR PRADESH,GONDA
2011,uttar pradesh,gonda,women,212.0,UTTAR PRADESH,GONDA
2011,uttar pradesh,gorakhpur,children,155.0,UTTAR PRADESH,GORAKHPUR
2011,uttar pradesh,gorakhpur,ipc,37602.0,UTTAR PRADESH,GORAKHPUR
2011,uttar pradesh,gorakhpur,women,601.0,UTTAR PRADESH,GORAKHPUR
2011,uttar pradesh,hamirpur,children,46.0,UTTAR PRADESH,HAMIRPUR
2011,uttar pradesh,hamirpur,ipc,7428.0,UTTAR PRADESH,HAMIRPUR
2011,uttar pradesh,hamirpur,women,118.0,UTTAR PRADESH,HAMIRPUR
2011,uttar pradesh,hardoi,children,65.0,UTTAR PRADESH,HARDOI
2011,uttar pradesh,hardoi,ipc,27326.0,UTTAR PRADESH,HARDOI
2011,uttar pradesh,hardoi,women,306.0,UTTAR PRADESH,HARDOI
2011,uttar pradesh,hathras,children,63.0,UTTAR PRADESH,HATHRAS
2011,uttar pradesh,hathras,ipc,20342.0,UTTAR PRADESH,HATHRAS
2011,uttar pradesh,hathras,women,262.0,UTTAR PRADESH,HATHRAS
2011,uttar pradesh,j p nagar,children,39.0,UTTAR PRADESH,J.P.NAGAR
2011,uttar pradesh,j p nagar,ipc,15665.0,UTTAR PRADESH,J.P.NAGAR
2011,uttar pradesh,j p nagar,women,214.0,UTTAR PRADESH,J.P.NAGAR
2011,uttar pradesh,jalaun,children,30.0,UTTAR PRADESH,JALAUN
2011,uttar pradesh,jalaun,ipc,13960.0,UTTAR PRADESH,JALAUN
2011,uttar pradesh,jalaun,women,134.0,UTTAR PRADESH,JALAUN
2011,uttar pradesh,jaunpur,children,94.0,UTTAR PRADESH,JAUNPUR
2011,uttar pradesh,jaunpur,ipc,20959.0,UTTAR PRADESH,JAUNPUR
2011,uttar pradesh,jaunpur,women,209.0,UTTAR PRADESH,JAUNPUR
2011,uttar pradesh,jhansi,children,65.0,UTTAR PRADESH,JHANSI
2011,uttar pradesh,jhansi,ipc,16686.0,UTTAR PRADESH,JHANSI
2011,uttar pradesh,jhansi,women,236.0,UTTAR PRADESH,JHANSI
2011,uttar pradesh,kannauj,children,95.0,UTTAR PRADESH,KANNAUJ
2011,uttar pradesh,kannauj,ipc,14010.0,UTTAR PRADESH,KANNAUJ
2011,uttar pradesh,kannauj,women,296.0,UTTAR PRADESH,KANNAUJ
2011,uttar pradesh,kanpur dehat,ipc,14024.0,UTTAR PRADESH,KANPUR DEHAT
2011,uttar pradesh,kanpur nagar,children,255.0,UTTAR PRADESH,KANPUR NAGAR
2011,uttar pradesh,kanpur nagar,ipc,74203.0,UTTAR PRADESH,KANPUR NAGAR
2011,uttar pradesh,kanpur nagar,women,869.0,UTTAR PRADESH,KANPUR NAGAR
2011,uttar pradesh,kanshiram nagar,children,62.0,UTTAR PRADESH,KANSHIRAM NAGAR
2011,uttar pradesh,kanshiram nagar,ipc,4803.0,UTTAR PRADESH,KANSHIRAM NAGAR
2011,uttar pradesh,kanshiram nagar,women,145.0,UTTAR PRADESH,KANSHIRAM NAGAR
2011,uttar pradesh,kaushambi,children,11.0,UTTAR PRADESH,KAUSHAMBI
2011,uttar pradesh,kaushambi,ipc,13178.0,UTTAR PRADESH,KAUSHAMBI
2011,uttar pradesh,kaushambi,women,152.0,UTTAR PRADESH,KAUSHAMBI
2011,uttar pradesh,khiri,children,73.0,UTTAR PRADESH,KHIRI
2011,uttar pradesh,khiri,ipc,30858.0,UTTAR PRADESH,KHIRI
2011,uttar pradesh,khiri,women,357.0,UTTAR PRADESH,KHIRI
2011,uttar pradesh,kushi nagar,children,89.0,UTTAR PRADESH,KUSHI NAGAR
2011,uttar pradesh,kushi nagar,ipc,14267.0,UTTAR PRADESH,KUSHI NAGAR
2011,uttar pradesh,kushi nagar,women,165.0,UTTAR PRADESH,KUSHI NAGAR
2011,uttar pradesh,lalitpur,children,20.0,UTTAR PRADESH,LALITPUR
2011,uttar pradesh,lalitpur,ipc,6737.0,UTTAR PRADESH,LALITPUR
2011,uttar pradesh,lalitpur,women,137.0,UTTAR PRADESH,LALITPUR
2011,uttar pradesh,lucknow,children,106.0,UTTAR PRADESH,LUCKNOW
2011,uttar pradesh,lucknow,ipc,118377.0,UTTAR PRADESH,LUCKNOW
2011,uttar pradesh,lucknow,women,1039.0,UTTAR PRADESH,LUCKNOW
2011,uttar pradesh,maharajganj,children,55.0,UTTAR PRADESH,MAHARAJGANJ
2011,uttar pradesh,maharajganj,ipc,10073.0,UTTAR PRADESH,MAHARAJGANJ
2011,uttar pradesh,maharajganj,women,113.0,UTTAR PRADESH,MAHARAJGANJ
2011,uttar pradesh,mahoba,children,15.0,UTTAR PRADESH,MAHOBA
2011,uttar pradesh,mahoba,ipc,6718.0,UTTAR PRADESH,MAHOBA
2011,uttar pradesh,mahoba,women,134.0,UTTAR PRADESH,MAHOBA
2011,uttar pradesh,mainpuri,children,51.0,UTTAR PRADESH,MAINPURI
2011,uttar pradesh,mainpuri,ipc,22040.0,UTTAR PRADESH,MAINPURI
2011,uttar pradesh,mainpuri,women,263.0,UTTAR PRADESH,MAINPURI
2011,uttar pradesh,mathura,children,91.0,UTTAR PRADESH,MATHURA
2011,uttar pradesh,mathura,ipc,40188.0,UTTAR PRADESH,MATHURA
2011,uttar pradesh,mathura,women,500.0,UTTAR PRADESH,MATHURA
2011,uttar pradesh,mau,children,68.0,UTTAR PRADESH,MAU
2011,uttar pradesh,mau,ipc,12588.0,UTTAR PRADESH,MAU
2011,uttar pradesh,mau,women,181.0,UTTAR PRADESH,MAU
2011,uttar pradesh,meerut,children,211.0,UTTAR PRADESH,MEERUT
2011,uttar pradesh,meerut,ipc,62010.0,UTTAR PRADESH,MEERUT
2011,uttar pradesh,meerut,women,885.0,UTTAR PRADESH,MEERUT
2011,uttar pradesh,mirzapur,children,12.0,UTTAR PRADESH,MIRZAPUR
2011,uttar pradesh,mirzapur,ipc,11503.0,UTTAR PRADESH,MIRZAPUR
2011,uttar pradesh,mirzapur,women,65.0,UTTAR PRADESH,MIRZAPUR
2011,uttar pradesh,moradabad,children,76.0,UTTAR PRADESH,MORADABAD
2011,uttar pradesh,moradabad,ipc,44213.0,UTTAR PRADESH,MORADABAD
2011,uttar pradesh,moradabad,women,517.0,UTTAR PRADESH,MORADABAD
2011,uttar pradesh,muzaffarnagar,children,158.0,UTTAR PRADESH,MUZAFFARNAGAR
2011,uttar pradesh,muzaffarnagar,ipc,43541.0,UTTAR PRADESH,MUZAFFARNAGAR
2011,uttar pradesh,muzaffarnagar,women,463.0,UTTAR PRADESH,MUZAFFARNAGAR
2011,uttar pradesh,panchshil nagar,children,32.0,UTTAR PRADESH,PANCHSHIL NAGAR
2011,uttar pradesh,panchshil nagar,ipc,3824.0,UTTAR PRADESH,PANCHSHIL NAGAR
2011,uttar pradesh,panchshil nagar,women,208.0,UTTAR PRADESH,PANCHSHIL NAGAR
2011,uttar pradesh,pilibhit,children,15.0,UTTAR PRADESH,PILIBHIT
2011,uttar pradesh,pilibhit,ipc,22580.0,UTTAR PRADESH,PILIBHIT
2011,uttar pradesh,pilibhit,women,213.0,UTTAR PRADESH,PILIBHIT
2011,uttar pradesh,prabuddh nagar,children,33.0,UTTAR PRADESH,PRABUDDH NAGAR
2011,uttar pradesh,prabuddh nagar,ipc,2554.0,UTTAR PRADESH,PRABUDDH NAGAR
2011,uttar pradesh,prabuddh nagar,women,169.0,UTTAR PRADESH,PRABUDDH NAGAR
2011,uttar pradesh,pratapgarh,children,81.0,UTTAR PRADESH,PRATAPGARH
2011,uttar pradesh,pratapgarh,ipc,22289.0,UTTAR PRADESH,PRATAPGARH
2011,uttar pradesh,pratapgarh,women,296.0,UTTAR PRADESH,PRATAPGARH
2011,uttar pradesh,raibareilly,children,65.0,UTTAR PRADESH,RAIBAREILLY
2011,uttar pradesh,raibareilly,ipc,22326.0,UTTAR PRADESH,RAIBAREILLY
2011,uttar pradesh,raibareilly,women,187.0,UTTAR PRADESH,RAIBAREILLY
2011,uttar pradesh,ramabai nagar,children,95.0,UTTAR PRADESH,RAMABAI NAGAR
2011,uttar pradesh,ramabai nagar,ipc,5680.0,UTTAR PRADESH,RAMABAI NAGAR
2011,uttar pradesh,ramabai nagar,women,233.0,UTTAR PRADESH,RAMABAI NAGAR
2011,uttar pradesh,rampur,children,74.0,UTTAR PRADESH,RAMPUR
2011,uttar pradesh,rampur,ipc,22119.0,UTTAR PRADESH,RAMPUR
2011,uttar pradesh,rampur,women,280.0,UTTAR PRADESH,RAMPUR
2011,uttar pradesh,saharanpur,children,15.0,UTTAR PRADESH,SAHARANPUR
2011,uttar pradesh,saharanpur,ipc,31782.0,UTTAR PRADESH,SAHARANPUR
2011,uttar pradesh,saharanpur,women,286.0,UTTAR PRADESH,SAHARANPUR
2011,uttar pradesh,sant kabirnagar,children,65.0,UTTAR PRADESH,SANT KABIRNAGAR
2011,uttar pradesh,sant kabirnagar,ipc,7524.0,UTTAR PRADESH,SANT KABIRNAGAR
2011,uttar pradesh,sant kabirnagar,women,102.0,UTTAR PRADESH,SANT KABIRNAGAR
2011,uttar pradesh,shahjahanpur,children,55.0,UTTAR PRADESH,SHAHJAHANPUR
2011,uttar pradesh,shahjahanpur,ipc,28037.0,UTTAR PRADESH,SHAHJAHANPUR
2011,uttar pradesh,shahjahanpur,women,299.0,UTTAR PRADESH,SHAHJAHANPUR
2011,uttar pradesh,shrawasti,children,18.0,UTTAR PRADESH,SHRAWASTI
2011,uttar pradesh,shrawasti,ipc,5716.0,UTTAR PRADESH,SHRAWASTI
2011,uttar pradesh,shrawasti,women,95.0,UTTAR PRADESH,SHRAWASTI
2011,uttar pradesh,sidharthnagar,children,49.0,UTTAR PRADESH,SIDHARTHNAGAR
2011,uttar pradesh,sidharthnagar,ipc,8601.0,UTTAR PRADESH,SIDHARTHNAGAR
2011,uttar pradesh,sidharthnagar,women,118.0,UTTAR PRADESH,SIDHARTHNAGAR
2011,uttar pradesh,sitapur,children,264.0,UTTAR PRADESH,SITAPUR
2011,uttar pradesh,sitapur,ipc,37798.0,UTTAR PRADESH,SITAPUR
2011,uttar pradesh,sitapur,women,597.0,UTTAR PRADESH,SITAPUR
2011,uttar pradesh,sonbhadra,children,27.0,UTTAR PRADESH,SONBHADRA
2011,uttar pradesh,sonbhadra,ipc,8532.0,UTTAR PRADESH,SONBHADRA
2011,uttar pradesh,sonbhadra,women,85.0,UTTAR PRADESH,SONBHADRA
2011,uttar pradesh,st ravidasnagar,children,5.0,UTTAR PRADESH,ST.RAVIDASNAGAR
2011,uttar pradesh,st ravidasnagar,ipc,5372.0,UTTAR PRADESH,ST.RAVIDASNAGAR
2011,uttar pradesh,st ravidasnagar,women,32.0,UTTAR PRADESH,ST.RAVIDASNAGAR
2011,uttar pradesh,sultanpur,children,42.0,UTTAR PRADESH,SULTANPUR
2011,uttar pradesh,sultanpur,ipc,20791.0,UTTAR PRADESH,SULTANPUR
2011,uttar pradesh,sultanpur,women,162.0,UTTAR PRADESH,SULTANPUR
2011,uttar pradesh,total,children,5500.0,UTTAR PRADESH,TOTAL
2011,uttar pradesh,total,ipc,1858074.0,UTTAR PRADESH,TOTAL
2011,uttar pradesh,total,women,22468.0,UTTAR PRADESH,TOTAL
2011,uttar pradesh,unnao,children,88.0,UTTAR PRADESH,UNNAO
2011,uttar pradesh,unnao,ipc,24792.0,UTTAR PRADESH,UNNAO
2011,uttar pradesh,unnao,women,321.0,UTTAR PRADESH,UNNAO
2011,uttar pradesh,varanasi,children,79.0,UTTAR PRADESH,VARANASI
2011,uttar pradesh,varanasi,ipc,34230.0,UTTAR PRADESH,VARANASI
2011,uttar pradesh,varanasi,women,281.0,UTTAR PRADESH,VARANASI
2011,uttarakhand,almora,children,0.0,UTTARAKHAND,ALMORA
2011,uttarakhand,almora,ipc,2784.0,UTTARAKHAND,ALMORA
2011,uttarakhand,almora,women,21.0,UTTARAKHAND,ALMORA
2011,uttarakhand,bageshwar,children,0.0,UTTARAKHAND,BAGESHWAR
2011,uttarakhand,bageshwar,ipc,1052.0,UTTARAKHAND,BAGESHWAR
2011,uttarakhand,bageshwar,women,13.0,UTTARAKHAND,BAGESHWAR
2011,uttarakhand,chamoli,children,6.0,UTTARAKHAND,CHAMOLI
2011,uttarakhand,chamoli,ipc,2011.0,UTTARAKHAND,CHAMOLI
2011,uttarakhand,chamoli,women,7.0,UTTARAKHAND,CHAMOLI
2011,uttarakhand,champawat,children,0.0,UTTARAKHAND,CHAMPAWAT
2011,uttarakhand,champawat,ipc,1203.0,UTTARAKHAND,CHAMPAWAT
2011,uttarakhand,champawat,women,13.0,UTTARAKHAND,CHAMPAWAT
2011,uttarakhand,dehradun,children,53.0,UTTARAKHAND,DEHRADUN
2011,uttarakhand,dehradun,ipc,24859.0,UTTARAKHAND,DEHRADUN
2011,uttarakhand,dehradun,women,243.0,UTTARAKHAND,DEHRADUN
2011,uttarakhand,haridwar,children,4.0,UTTARAKHAND,HARIDWAR
2011,uttarakhand,haridwar,ipc,26741.0,UTTARAKHAND,HARIDWAR
2011,uttarakhand,haridwar,women,233.0,UTTARAKHAND,HARIDWAR
2011,uttarakhand,nainital,children,0.0,UTTARAKHAND,NAINITAL
2011,uttarakhand,nainital,ipc,10211.0,UTTARAKHAND,NAINITAL
2011,uttarakhand,nainital,women,77.0,UTTARAKHAND,NAINITAL
2011,uttarakhand,pauri garhwal,children,2.0,UTTARAKHAND,PAURI GARHWAL
2011,uttarakhand,pauri garhwal,ipc,3913.0,UTTARAKHAND,PAURI GARHWAL
2011,uttarakhand,pauri garhwal,women,20.0,UTTARAKHAND,PAURI GARHWAL
2011,uttarakhand,pithoragarh,children,0.0,UTTARAKHAND,PITHORAGARH
2011,uttarakhand,pithoragarh,ipc,2799.0,UTTARAKHAND,PITHORAGARH
2011,uttarakhand,pithoragarh,women,31.0,UTTARAKHAND,PITHORAGARH
2011,uttarakhand,rudra prayag,children,1.0,UTTARAKHAND,RUDRA PRAYAG
2011,uttarakhand,rudra prayag,ipc,1306.0,UTTARAKHAND,RUDRA PRAYAG
2011,uttarakhand,rudra prayag,women,25.0,UTTARAKHAND,RUDRA PRAYAG
2011,uttarakhand,tehri garhwal,children,0.0,UTTARAKHAND,TEHRI GARHWAL
2011,uttarakhand,tehri garhwal,ipc,2581.0,UTTARAKHAND,TEHRI GARHWAL
2011,uttarakhand,tehri garhwal,women,7.0,UTTARAKHAND,TEHRI GARHWAL
2011,uttarakhand,total,children,83.0,UTTARAKHAND,TOTAL
2011,uttarakhand,total,ipc,103204.0,UTTARAKHAND,TOTAL
2011,uttarakhand,total,women,990.0,UTTARAKHAND,TOTAL
2011,uttarakhand,udhamsingh nagar,children,12.0,UTTARAKHAND,UDHAMSINGH NAGAR
2011,uttarakhand,udhamsingh nagar,ipc,21638.0,UTTARAKHAND,UDHAMSINGH NAGAR
2011,uttarakhand,udhamsingh nagar,women,289.0,UTTARAKHAND,UDHAMSINGH NAGAR
2011,uttarakhand,uttarkashi,children,5.0,UTTARAKHAND,UTTARKASHI
2011,uttarakhand,uttarkashi,ipc,2106.0,UTTARAKHAND,UTTARKASHI
2011,uttarakhand,uttarkashi,women,11.0,UTTARAKHAND,UTTARKASHI
2011,west bengal,24 parganas north,children,238.0,WEST BENGAL,24 PARGANAS NORTH
2011,west bengal,24 parganas north,ipc,122795.0,WEST BENGAL,24 PARGANAS NORTH
2011,west bengal,24 parganas north,women,3780.0,WEST BENGAL,24 PARGANAS NORTH
2011,west bengal,24 parganas south,children,113.0,WEST BENGAL,24 PARGANAS SOUTH
2011,west bengal,24 parganas south,ipc,120912.0,WEST BENGAL,24 PARGANAS SOUTH
2011,west bengal,24 parganas south,women,3583.0,WEST BENGAL,24 PARGANAS SOUTH
2011,west bengal,asansol,children,0.0,WEST BENGAL,ASANSOL
2011,west bengal,asansol,ipc,19677.0,WEST BENGAL,ASANSOL
2011,west bengal,asansol,women,589.0,WEST BENGAL,ASANSOL
2011,west bengal,bankura,children,6.0,WEST BENGAL,BANKURA
2011,west bengal,bankura,ipc,19848.0,WEST BENGAL,BANKURA
2011,west bengal,bankura,women,375.0,WEST BENGAL,BANKURA
2011,west bengal,bdn cp,ipc,3446.0,WEST BENGAL,BDN CP
2011,west bengal,birbhum,children,52.0,WEST BENGAL,BIRBHUM
2011,west bengal,birbhum,ipc,26222.0,WEST BENGAL,BIRBHUM
2011,west bengal,birbhum,women,520.0,WEST BENGAL,BIRBHUM
2011,west bengal,bkp cp,ipc,6608.0,WEST BENGAL,BKP CP
2011,west bengal,burdwan,children,0.0,WEST BENGAL,BURDWAN
2011,west bengal,burdwan,ipc,52305.0,WEST BENGAL,BURDWAN
2011,west bengal,burdwan,women,837.0,WEST BENGAL,BURDWAN
2011,west bengal,coochbehar,children,0.0,WEST BENGAL,COOCHBEHAR
2011,west bengal,coochbehar,ipc,26418.0,WEST BENGAL,COOCHBEHAR
2011,west bengal,coochbehar,women,902.0,WEST BENGAL,COOCHBEHAR
2011,west bengal,dakshin dinajpur,children,115.0,WEST BENGAL,DAKSHIN DINAJPUR
2011,west bengal,dakshin dinajpur,ipc,17468.0,WEST BENGAL,DAKSHIN DINAJPUR
2011,west bengal,dakshin dinajpur,women,542.0,WEST BENGAL,DAKSHIN DINAJPUR
2011,west bengal,darjeeling,children,34.0,WEST BENGAL,DARJEELING
2011,west bengal,darjeeling,ipc,24495.0,WEST BENGAL,DARJEELING
2011,west bengal,darjeeling,women,535.0,WEST BENGAL,DARJEELING
2011,west bengal,hooghly,children,0.0,WEST BENGAL,HOOGHLY
2011,west bengal,hooghly,ipc,47090.0,WEST BENGAL,HOOGHLY
2011,west bengal,hooghly,women,1038.0,WEST BENGAL,HOOGHLY
2011,west bengal,howrah,children,0.0,WEST BENGAL,HOWRAH
2011,west bengal,howrah,ipc,44803.0,WEST BENGAL,HOWRAH
2011,west bengal,howrah,women,910.0,WEST BENGAL,HOWRAH
2011,west bengal,howrah city,children,0.0,WEST BENGAL,HOWRAH CITY
2011,west bengal,howrah city,ipc,18870.0,WEST BENGAL,HOWRAH CITY
2011,west bengal,howrah city,women,542.0,WEST BENGAL,HOWRAH CITY
2011,west bengal,howrah g r p,children,0.0,WEST BENGAL,HOWRAH G.R.P.
2011,west bengal,howrah g r p,ipc,7308.0,WEST BENGAL,HOWRAH G.R.P.
2011,west bengal,howrah g r p,women,13.0,WEST BENGAL,HOWRAH G.R.P.
2011,west bengal,jalpaiguri,children,210.0,WEST BENGAL,JALPAIGURI
2011,west bengal,jalpaiguri,ipc,64179.0,WEST BENGAL,JALPAIGURI
2011,west bengal,jalpaiguri,women,1651.0,WEST BENGAL,JALPAIGURI
2011,west bengal,jhargram,ipc,711.0,WEST BENGAL,JHARGRAM
2011,west bengal,kharagpur g r p,children,0.0,WEST BENGAL,KHARAGPUR G.R.P.
2011,west bengal,kharagpur g r p,ipc,1816.0,WEST BENGAL,KHARAGPUR G.R.P.
2011,west bengal,kharagpur g r p,women,6.0,WEST BENGAL,KHARAGPUR G.R.P.
2011,west bengal,kolkata,children,141.0,WEST BENGAL,KOLKATA
2011,west bengal,kolkata,ipc,158429.0,WEST BENGAL,KOLKATA
2011,west bengal,kolkata,women,1128.0,WEST BENGAL,KOLKATA
2011,west bengal,malda,children,6.0,WEST BENGAL,MALDA
2011,west bengal,malda,ipc,35343.0,WEST BENGAL,MALDA
2011,west bengal,malda,women,1195.0,WEST BENGAL,MALDA
2011,west bengal,midnapur,ipc,4617.0,WEST BENGAL,MIDNAPUR
2011,west bengal,murshidabad,children,433.0,WEST BENGAL,MURSHIDABAD
2011,west bengal,murshidabad,ipc,85689.0,WEST BENGAL,MURSHIDABAD
2011,west bengal,murshidabad,women,4556.0,WEST BENGAL,MURSHIDABAD
2011,west bengal,nadia,children,5.0,WEST BENGAL,NADIA
2011,west bengal,nadia,ipc,79313.0,WEST BENGAL,NADIA
2011,west bengal,nadia,women,2756.0,WEST BENGAL,NADIA
2011,west bengal,paschim midnapur,children,0.0,WEST BENGAL,PASCHIM MIDNAPUR
2011,west bengal,paschim midnapur,ipc,38981.0,WEST BENGAL,PASCHIM MIDNAPUR
2011,west bengal,paschim midnapur,women,1113.0,WEST BENGAL,PASCHIM MIDNAPUR
2011,west bengal,purab midnapur,children,0.0,WEST BENGAL,PURAB MIDNAPUR
2011,west bengal,purab midnapur,ipc,35502.0,WEST BENGAL,PURAB MIDNAPUR
2011,west bengal,purab midnapur,women,1096.0,WEST BENGAL,PURAB MIDNAPUR
2011,west bengal,purulia,children,0.0,WEST BENGAL,PURULIA
2011,west bengal,purulia,ipc,16958.0,WEST BENGAL,PURULIA
2011,west bengal,purulia,women,381.0,WEST BENGAL,PURULIA
2011,west bengal,sealdah g r p,children,0.0,WEST BENGAL,SEALDAH G.R.P.
2011,west bengal,sealdah g r p,ipc,4746.0,WEST BENGAL,SEALDAH G.R.P.
2011,west bengal,sealdah g r p,women,13.0,WEST BENGAL,SEALDAH G.R.P.
2011,west bengal,siliguri g r p,children,2.0,WEST BENGAL,SILIGURI G.R.P.
2011,west bengal,siliguri g r p,ipc,1760.0,WEST BENGAL,SILIGURI G.R.P.
2011,west bengal,siliguri g r p,women,5.0,WEST BENGAL,SILIGURI G.R.P.
2011,west bengal,siliguri pc,ipc,3023.0,WEST BENGAL,SILIGURI_PC
2011,west bengal,total,children,1450.0,WEST BENGAL,TOTAL
2011,west bengal,total,ipc,1119304.0,WEST BENGAL,TOTAL
2011,west bengal,total,women,28919.0,WEST BENGAL,TOTAL
2011,west bengal,uttar dinajpur,children,95.0,WEST BENGAL,UTTAR DINAJPUR
2011,west bengal,uttar dinajpur,ipc,29972.0,WEST BENGAL,UTTAR DINAJPUR
2011,west bengal,uttar dinajpur,women,853.0,WEST BENGAL,UTTAR DINAJPUR
2012,a n islands,a and n islands,ipc,807.0,A & N ISLANDS,A and N ISLANDS
2012,a n islands,andaman,ipc,7377.0,A & N ISLANDS,ANDAMAN
