year,state_norm,district_norm,children,cyber,ipc,sll,women,ipc_log,ipc_state_pct,sll_log,sll_state_pct,women_log,women_state_pct,children_log,children_state_pct,cyber_log,cyber_state_pct,ipc_prev,ipc_growth,ipc_gap_years,women_prev,women_growth,women_gap_years,children_prev,children_growth,children_gap_years,cyber_prev,cyber_growth,cyber_gap_years,severity,risk_class,target_severity,target_year
2012,manipur,imphal east,26.0,0.0,4176.0,0.0,67.0,8.337348564497175,0.6666666666666666,0.0,0.5416666666666666,4.219507705176107,0.75,3.295836866004329,0.8333333333333334,0.0,0.5416666666666666,4176.0,0.0,1.0,54.0,0.24074074074074073,1.0,23.0,0.13043478260869565,1.0,0.0,0.0,1.0,0.6687500000000001,medium,0.7354166666666666,2013.0
2013,manipur,imphal east,26.0,0.0,577.0,0.0,63.0,6.359573868672378,0.8333333333333334,0.0,0.5416666666666666,4.1588830833596715,0.75,3.295836866004329,0.75,0.0,0.5416666666666666,4176.0,-0.8618295019157088,1.0,67.0,-0.05970149253731343,1.0,26.0,0.0,1.0,0.0,0.0,1.0,0.7354166666666666,high,0.6636363636363637,2014.0
2014,manipur,imphal east,0.0,0.0,645.0,0.0,56.0,6.470799503782602,0.7272727272727273,0.0,0.5454545454545454,4.04305126783455,0.7272727272727273,0.0,0.5454545454545454,0.0,0.5454545454545454,577.0,0.11785095320623917,1.0,63.0,-0.1111111111111111,1.0,26.0,-1.0,1.0,0.0,0.0,1.0,0.6636363636363637,medium,0.8013157894736842,2020.0
2020,manipur,imphal east,23.0,0.0,553.0,122.0,47.0,6.317164686747284,0.8947368421052632,4.812184355372417,0.9473684210526315,3.871201010907891,0.8421052631578947,3.1780538303479458,0.8421052631578947,0.0,0.34210526315789475,645.0,-0.14263565891472868,6.0,56.0,-0.16071428571428573,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.8013157894736842,high,0.8328947368421052,2022.0
2022,manipur,imphal east,20.0,0.0,603.0,136.0,44.0,6.403574197934815,0.8947368421052632,4.919980925828125,0.9473684210526315,3.8066624897703196,0.8947368421052632,3.044522437723423,0.8947368421052632,0.0,0.4473684210526316,553.0,0.09041591320072333,2.0,47.0,-0.06382978723404255,2.0,23.0,-0.13043478260869565,2.0,0.0,0.0,2.0,0.8328947368421052,high,0.8105263157894738,2023.0
2023,manipur,imphal east,12.0,0.0,3552.0,87.0,45.0,8.175547596021026,0.8947368421052632,4.477336814478207,0.8421052631578947,3.828641396489095,0.8947368421052632,2.5649493574615367,0.8157894736842105,0.0,0.42105263157894735,603.0,4.890547263681592,1.0,44.0,0.022727272727272728,1.0,20.0,-0.4,1.0,0.0,0.0,1.0,0.8105263157894738,high,0.8223684210526316,2024.0
2024,manipur,imphal east,16.0,0.0,862.0,71.0,42.0,6.760414691083428,0.8947368421052632,4.276666119016055,0.8421052631578947,3.7612001156935624,0.8947368421052632,2.833213344056216,0.8947368421052632,0.0,0.4473684210526316,3552.0,-0.7573198198198198,1.0,45.0,-0.06666666666666667,1.0,12.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.8223684210526316,high,,
2010,manipur,imphal west,28.0,0.0,8507.0,0.0,70.0,9.048762176320128,0.9166666666666666,0.0,0.5416666666666666,4.2626798770413155,0.9166666666666666,3.367295829986474,0.9166666666666666,0.0,0.5416666666666666,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.8229166666666666,high,0.8229166666666666,2011.0
2011,manipur,imphal west,33.0,0.0,8507.0,0.0,82.0,9.048762176320128,0.9166666666666666,0.0,0.5416666666666666,4.418840607796598,0.9166666666666666,3.5263605246161616,0.9166666666666666,0.0,0.5416666666666666,8507.0,0.0,1.0,70.0,0.17142857142857143,1.0,28.0,0.17857142857142858,1.0,0.0,0.0,1.0,0.8229166666666666,high,0.8229166666666666,2012.0
2012,manipur,imphal west,37.0,0.0,8507.0,0.0,95.0,9.048762176320128,0.9166666666666666,0.0,0.5416666666666666,4.564348191467836,0.9166666666666666,3.6375861597263857,0.9166666666666666,0.0,0.5416666666666666,8507.0,0.0,1.0,82.0,0.15853658536585366,1.0,33.0,0.12121212121212122,1.0,0.0,0.0,1.0,0.8229166666666666,high,0.8229166666666666,2013.0
2013,manipur,imphal west,44.0,0.0,1366.0,0.0,111.0,7.220373836723949,0.9166666666666666,0.0,0.5416666666666666,4.718498871295094,0.9166666666666666,3.8066624897703196,0.9166666666666666,0.0,0.5416666666666666,8507.0,-0.8394263547666627,1.0,95.0,0.16842105263157894,1.0,37.0,0.1891891891891892,1.0,0.0,0.0,1.0,0.8229166666666666,high,0.7636363636363637,2014.0
2014,manipur,imphal west,0.0,0.0,1417.0,0.0,129.0,7.257002707092073,0.9090909090909091,0.0,0.5454545454545454,4.867534450455582,0.8181818181818182,0.0,0.5454545454545454,0.0,0.5454545454545454,1366.0,0.03733528550512445,1.0,111.0,0.16216216216216217,1.0,44.0,-1.0,1.0,0.0,0.0,1.0,0.7636363636363637,high,0.9289473684210527,2020.0
2020,manipur,imphal west,27.0,5.0,859.0,83.0,82.0,6.756932389247553,0.9473684210526315,4.430816798843313,0.8947368421052632,4.418840607796598,0.9473684210526315,3.332204510175204,0.8947368421052632,1.791759469228055,0.8947368421052632,1417.0,-0.39378969654199014,6.0,129.0,-0.3643410852713178,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.9289473684210527,critical,0.9289473684210526,2022.0
2022,manipur,imphal west,33.0,3.0,1160.0,112.0,86.0,7.057036981697891,0.9473684210526315,4.727387818712341,0.8421052631578947,4.465908118654584,0.9473684210526315,3.5263605246161616,0.9473684210526315,1.3862943611198906,0.8947368421052632,859.0,0.35040745052386496,2.0,82.0,0.04878048780487805,2.0,27.0,0.2222222222222222,2.0,5.0,-0.4,2.0,0.9289473684210526,critical,0.9342105263157894,2023.0
2023,manipur,imphal west,24.0,1.0,3897.0,105.0,74.0,8.268218880067506,0.9473684210526315,4.663439094112067,0.8947368421052632,4.31748811353631,0.9473684210526315,3.2188758248682006,0.9473684210526315,0.6931471805599453,0.8947368421052632,1160.0,2.3594827586206897,1.0,86.0,-0.13953488372093023,1.0,33.0,-0.2727272727272727,1.0,3.0,-0.6666666666666666,1.0,0.9342105263157894,critical,0.9342105263157894,2024.0
2024,manipur,imphal west,32.0,1.0,1794.0,97.0,75.0,7.492760300922379,0.9473684210526315,4.584967478670572,0.8947368421052632,4.330733340286331,0.9473684210526315,3.4965075614664802,0.9473684210526315,0.6931471805599453,0.8947368421052632,3897.0,-0.5396458814472671,1.0,74.0,0.013513513513513514,1.0,24.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.9342105263157894,critical,,
2020,manipur,jiribam,2.0,0.0,27.0,14.0,3.0,3.332204510175204,0.3684210526315789,2.70805020110221,0.3157894736842105,1.3862943611198906,0.39473684210526316,1.0986122886681098,0.42105263157894735,0.0,0.34210526315789475,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.36973684210526314,low,0.375,2022.0
2022,manipur,jiribam,2.0,0.0,24.0,13.0,3.0,3.2188758248682006,0.3157894736842105,2.6390573296152584,0.2894736842105263,1.3862943611198906,0.47368421052631576,1.0986122886681098,0.42105263157894735,0.0,0.4473684210526316,27.0,-0.1111111111111111,2.0,3.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.375,low,0.3947368421052631,2023.0
2023,manipur,jiribam,1.0,0.0,38.0,14.0,1.0,3.6635616461296463,0.42105263157894735,2.70805020110221,0.3157894736842105,0.6931471805599453,0.3684210526315789,0.6931471805599453,0.3684210526315789,0.0,0.42105263157894735,24.0,0.5833333333333334,1.0,3.0,-0.6666666666666666,1.0,2.0,-0.5,1.0,0.0,0.0,1.0,0.3947368421052631,low,0.48552631578947364,2024.0
2024,manipur,jiribam,2.0,0.0,115.0,17.0,3.0,4.7535901911063645,0.5263157894736842,2.8903717578961645,0.5,1.3862943611198906,0.42105263157894735,1.0986122886681098,0.47368421052631576,0.0,0.4473684210526316,38.0,2.026315789473684,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.48552631578947364,medium,,
2020,manipur,kakching,22.0,1.0,122.0,47.0,21.0,4.812184355372417,0.7368421052631579,3.871201010907891,0.631578947368421,3.091042453358316,0.6842105263157895,3.1354942159291497,0.7894736842105263,0.6931471805599453,0.6842105263157895,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.7131578947368421,high,0.6934210526315789,2022.0
2022,manipur,kakching,10.0,0.0,184.0,83.0,17.0,5.220355825078324,0.7368421052631579,4.430816798843313,0.7368421052631579,2.8903717578961645,0.7368421052631579,2.3978952727983707,0.7368421052631579,0.0,0.4473684210526316,122.0,0.5081967213114754,2.0,21.0,-0.19047619047619047,2.0,22.0,-0.5454545454545454,2.0,1.0,-1.0,2.0,0.6934210526315789,medium,0.7526315789473683,2023.0
2023,manipur,kakching,14.0,1.0,1807.0,50.0,18.0,7.4999765409521215,0.6842105263157895,3.9318256327243257,0.7368421052631579,2.9444389791664403,0.7368421052631579,2.70805020110221,0.8947368421052632,0.6931471805599453,0.8947368421052632,184.0,8.820652173913043,1.0,17.0,0.058823529411764705,1.0,10.0,0.4,1.0,0.0,0.0,1.0,0.7526315789473683,high,0.7171052631578948,2024.0
2024,manipur,kakching,7.0,0.0,376.0,51.0,7.0,5.932245187448011,0.8421052631578947,3.9512437185814275,0.6578947368421053,2.0794415416798357,0.6842105263157895,2.0794415416798357,0.6842105263157895,0.0,0.4473684210526316,1807.0,-0.7919203099059214,1.0,18.0,-0.6111111111111112,1.0,14.0,-0.5,1.0,1.0,-1.0,1.0,0.7171052631578948,high,,
2020,manipur,kamjong,0.0,0.0,6.0,7.0,0.0,1.9459101490553132,0.10526315789473684,2.0794415416798357,0.2631578947368421,0.0,0.13157894736842105,0.0,0.15789473684210525,0.0,0.34210526315789475,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.16710526315789473,low,0.18026315789473685,2022.0
2022,manipur,kamjong,0.0,0.0,5.0,13.0,0.0,1.791759469228055,0.10526315789473684,2.6390573296152584,0.2894736842105263,0.0,0.10526315789473684,0.0,0.15789473684210525,0.0,0.4473684210526316,6.0,-0.16666666666666666,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.18026315789473685,low,0.17631578947368418,2023.0
2023,manipur,kamjong,0.0,0.0,8.0,8.0,0.0,2.1972245773362196,0.10526315789473684,2.1972245773362196,0.2631578947368421,0.0,0.13157894736842105,0.0,0.13157894736842105,0.0,0.42105263157894735,5.0,0.6,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.17631578947368418,low,0.18552631578947368,2024.0
2024,manipur,kamjong,0.0,0.0,5.0,6.0,0.0,1.791759469228055,0.10526315789473684,1.9459101490553132,0.2631578947368421,0.0,0.15789473684210525,0.0,0.13157894736842105,0.0,0.4473684210526316,8.0,-0.375,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.18552631578947368,low,,
2020,manipur,kangpokpi,0.0,2.0,56.0,33.0,1.0,4.04305126783455,0.631578947368421,3.5263605246161616,0.47368421052631576,0.6931471805599453,0.2631578947368421,0.0,0.15789473684210525,1.0986122886681098,0.7631578947368421,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.5144736842105263,medium,0.5144736842105263,2022.0
2022,manipur,kangpokpi,3.0,0.0,59.0,57.0,1.0,4.0943445622221,0.631578947368421,4.060443010546419,0.5789473684210527,0.6931471805599453,0.2631578947368421,1.3862943611198906,0.5263157894736842,0.0,0.4473684210526316,56.0,0.05357142857142857,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,-1.0,2.0,0.5144736842105263,medium,0.6763157894736841,2023.0
2023,manipur,kangpokpi,2.0,1.0,1126.0,553.0,2.0,7.027314514039777,0.631578947368421,6.317164686747284,0.9473684210526315,1.0986122886681098,0.5263157894736842,1.0986122886681098,0.5789473684210527,0.6931471805599453,0.8947368421052632,59.0,18.084745762711865,1.0,1.0,1.0,1.0,3.0,-0.3333333333333333,1.0,0.0,0.0,1.0,0.6763157894736841,medium,0.5013157894736842,2024.0
2024,manipur,kangpokpi,2.0,0.0,144.0,214.0,0.0,4.976733742420574,0.5789473684210527,5.3706380281276624,0.9473684210526315,0.0,0.15789473684210525,1.0986122886681098,0.47368421052631576,0.0,0.4473684210526316,1126.0,-0.872113676731794,1.0,2.0,-1.0,1.0,2.0,0.0,1.0,1.0,-1.0,1.0,0.5013157894736842,medium,,
2020,manipur,narcotic,0.0,0.0,0.0,42.0,0.0,0.0,0.05263157894736842,3.7612001156935624,0.5263157894736842,0.0,0.13157894736842105,0.0,0.15789473684210525,0.0,0.34210526315789475,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.16973684210526316,low,0.18026315789473685,2022.0
2022,manipur,narcotic,0.0,0.0,0.0,47.0,0.0,0.0,0.05263157894736842,3.871201010907891,0.5263157894736842,0.0,0.10526315789473684,0.0,0.15789473684210525,0.0,0.4473684210526316,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.18026315789473685,low,0.1631578947368421,2023.0
2023,manipur,narcotic,0.0,0.0,0.0,16.0,0.0,0.0,0.05263157894736842,2.833213344056216,0.3684210526315789,0.0,0.13157894736842105,0.0,0.13157894736842105,0.0,0.42105263157894735,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1631578947368421,low,0.16710526315789476,2024.0
2024,manipur,narcotic,0.0,0.0,0.0,7.0,0.0,0.0,0.05263157894736842,2.0794415416798357,0.3157894736842105,0.0,0.15789473684210525,0.0,0.13157894736842105,0.0,0.4473684210526316,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16710526315789476,low,,
2020,manipur,noney,0.0,0.0,28.0,0.0,0.0,3.367295829986474,0.42105263157894735,0.0,0.05263157894736842,0.0,0.13157894736842105,0.0,0.15789473684210525,0.0,0.34210526315789475,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.2881578947368421,low,0.25921052631578945,2022.0
2022,manipur,noney,1.0,0.0,20.0,5.0,0.0,3.044522437723423,0.2631578947368421,1.791759469228055,0.21052631578947367,0.0,0.10526315789473684,0.6931471805599453,0.3157894736842105,0.0,0.4473684210526316,28.0,-0.2857142857142857,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.25921052631578945,low,0.34868421052631576,2023.0
2023,manipur,noney,1.0,0.0,26.0,4.0,1.0,3.295836866004329,0.34210526315789475,1.6094379124341003,0.21052631578947367,0.6931471805599453,0.3684210526315789,0.6931471805599453,0.3684210526315789,0.0,0.42105263157894735,20.0,0.3,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.34868421052631576,low,0.19342105263157897,2024.0
2024,manipur,noney,0.0,0.0,9.0,2.0,0.0,2.302585092994046,0.15789473684210525,1.0986122886681098,0.10526315789473684,0.0,0.15789473684210525,0.0,0.13157894736842105,0.0,0.4473684210526316,26.0,-0.6538461538461539,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,0.0,1.0,0.19342105263157897,low,,
2020,manipur,pherzawl,2.0,0.0,8.0,3.0,3.0,2.1972245773362196,0.15789473684210525,1.3862943611198906,0.15789473684210525,1.3862943611198906,0.39473684210526316,1.0986122886681098,0.42105263157894735,0.0,0.34210526315789475,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.2592105263157895,low,0.24078947368421053,2022.0
2022,manipur,pherzawl,0.0,0.0,6.0,0.0,2.0,1.9459101490553132,0.15789473684210525,0.0,0.07894736842105263,1.0986122886681098,0.39473684210526316,0.0,0.15789473684210525,0.0,0.4473684210526316,8.0,-0.25,2.0,3.0,-0.3333333333333333,2.0,2.0,-1.0,2.0,0.0,0.0,2.0,0.24078947368421053,low,0.1934210526315789,2023.0
2023,manipur,pherzawl,0.0,0.0,14.0,0.0,0.0,2.70805020110221,0.18421052631578946,0.0,0.07894736842105263,0.0,0.13157894736842105,0.0,0.13157894736842105,0.0,0.42105263157894735,6.0,1.3333333333333333,1.0,2.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1934210526315789,low,0.25921052631578945,2024.0
2024,manipur,pherzawl,0.0,0.0,21.0,0.0,0.0,3.091042453358316,0.3157894736842105,0.0,0.05263157894736842,0.0,0.15789473684210525,0.0,0.13157894736842105,0.0,0.4473684210526316,14.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25921052631578945,low,,
2010,manipur,senapati,2.0,0.0,1720.0,0.0,3.0,7.450660796211539,0.5,0.0,0.5416666666666666,1.3862943611198906,0.5833333333333334,1.0986122886681098,0.5416666666666666,0.0,0.5416666666666666,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.53125,medium,0.48125000000000007,2011.0
2011,manipur,senapati,1.0,0.0,1720.0,0.0,1.0,7.450660796211539,0.5,0.0,0.5416666666666666,0.6931471805599453,0.375,0.6931471805599453,0.4583333333333333,0.0,0.5416666666666666,1720.0,0.0,1.0,3.0,-0.6666666666666666,1.0,2.0,-0.5,1.0,0.0,0.0,1.0,0.48125000000000007,medium,0.53125,2012.0
2012,manipur,senapati,3.0,0.0,1720.0,0.0,6.0,7.450660796211539,0.5,0.0,0.5416666666666666,1.9459101490553132,0.5833333333333334,1.3862943611198906,0.5416666666666666,0.0,0.5416666666666666,1720.0,0.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.53125,medium,0.5395833333333333,2013.0
2013,manipur,senapati,3.0,0.0,123.0,0.0,4.0,4.820281565605037,0.5833333333333334,0.0,0.5416666666666666,1.6094379124341003,0.4166666666666667,1.3862943611198906,0.5833333333333334,0.0,0.5416666666666666,1720.0,-0.9284883720930233,1.0,6.0,-0.3333333333333333,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.5395833333333333,medium,0.4272727272727273,2014.0
2014,manipur,senapati,0.0,0.0,121.0,0.0,4.0,4.804021044733257,0.36363636363636365,0.0,0.5454545454545454,1.6094379124341003,0.36363636363636365,0.0,0.5454545454545454,0.0,0.5454545454545454,123.0,-0.016260162601626018,1.0,4.0,0.0,1.0,3.0,-1.0,1.0,0.0,0.0,1.0,0.4272727272727273,medium,0.37763157894736843,2020.0
2020,manipur,senapati,3.0,0.0,26.0,19.0,4.0,3.295836866004329,0.3157894736842105,2.995732273553991,0.3684210526315789,1.6094379124341003,0.47368421052631576,1.3862943611198906,0.5263157894736842,0.0,0.34210526315789475,121.0,-0.7851239669421488,6.0,4.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.37763157894736843,low,0.4197368421052632,2022.0
2022,manipur,senapati,2.0,0.0,30.0,29.0,2.0,3.4339872044851463,0.42105263157894735,3.4011973816621555,0.42105263157894735,1.0986122886681098,0.39473684210526316,1.0986122886681098,0.42105263157894735,0.0,0.4473684210526316,26.0,0.15384615384615385,2.0,4.0,-0.5,2.0,3.0,-0.3333333333333333,2.0,0.0,0.0,2.0,0.4197368421052632,medium,0.40789473684210525,2023.0
2023,manipur,senapati,3.0,0.0,19.0,17.0,3.0,2.995732273553991,0.2631578947368421,2.8903717578961645,0.42105263157894735,1.3862943611198906,0.5789473684210527,1.3862943611198906,0.6842105263157895,0.0,0.42105263157894735,30.0,-0.36666666666666664,1.0,2.0,0.5,1.0,2.0,0.5,1.0,0.0,0.0,1.0,0.40789473684210525,medium,0.4171052631578947,2024.0
2024,manipur,senapati,2.0,0.0,24.0,16.0,4.0,3.2188758248682006,0.3684210526315789,2.833213344056216,0.42105263157894735,1.6094379124341003,0.47368421052631576,1.0986122886681098,0.47368421052631576,0.0,0.4473684210526316,19.0,0.2631578947368421,1.0,3.0,0.3333333333333333,1.0,3.0,-0.3333333333333333,1.0,0.0,0.0,1.0,0.4171052631578947,medium,,
2010,manipur,tamenglong,0.0,0.0,463.0,0.0,0.0,6.139884552226255,0.16666666666666666,0.0,0.5416666666666666,0.0,0.20833333333333334,0.0,0.20833333333333334,0.0,0.5416666666666666,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.2729166666666667,low,0.30208333333333337,2011.0
2011,manipur,tamenglong,0.0,0.0,463.0,0.0,1.0,6.139884552226255,0.16666666666666666,0.0,0.5416666666666666,0.6931471805599453,0.375,0.0,0.16666666666666666,0.0,0.5416666666666666,463.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.30208333333333337,low,0.30625,2012.0
2012,manipur,tamenglong,0.0,0.0,463.0,0.0,2.0,6.139884552226255,0.16666666666666666,0.0,0.5416666666666666,1.0986122886681098,0.375,0.0,0.20833333333333334,0.0,0.5416666666666666,463.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.30625,low,0.38125,2013.0
2013,manipur,tamenglong,1.0,0.0,90.0,0.0,3.0,4.51085950651685,0.3333333333333333,0.0,0.5416666666666666,1.3862943611198906,0.2916666666666667,0.6931471805599453,0.375,0.0,0.5416666666666666,463.0,-0.8056155507559395,1.0,2.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.38125,low,0.48636363636363633,2014.0
2014,manipur,tamenglong,0.0,0.0,125.0,0.0,7.0,4.836281906951478,0.45454545454545453,0.0,0.5454545454545454,2.0794415416798357,0.45454545454545453,0.0,0.5454545454545454,0.0,0.5454545454545454,90.0,0.3888888888888889,1.0,3.0,1.3333333333333333,1.0,1.0,-1.0,1.0,0.0,0.0,1.0,0.48636363636363633,medium,0.20394736842105263,2020.0
2020,manipur,tamenglong,0.0,0.0,11.0,3.0,0.0,2.4849066497880004,0.21052631578947367,1.3862943611198906,0.15789473684210525,0.0,0.13157894736842105,0.0,0.15789473684210525,0.0,0.34210526315789475,125.0,-0.912,6.0,7.0,-1.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.20394736842105263,low,0.24605263157894736,2022.0
2022,manipur,tamenglong,0.0,0.0,18.0,3.0,1.0,2.9444389791664403,0.21052631578947367,1.3862943611198906,0.15789473684210525,0.6931471805599453,0.2631578947368421,0.0,0.15789473684210525,0.0,0.4473684210526316,11.0,0.6363636363636364,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.24605263157894736,low,0.27236842105263154,2023.0
2023,manipur,tamenglong,1.0,0.0,14.0,3.0,1.0,2.70805020110221,0.18421052631578946,1.3862943611198906,0.15789473684210525,0.6931471805599453,0.3684210526315789,0.6931471805599453,0.3684210526315789,0.0,0.42105263157894735,18.0,-0.2222222222222222,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.27236842105263154,low,0.2776315789473684,2024.0
2024,manipur,tamenglong,1.0,0.0,12.0,3.0,1.0,2.5649493574615367,0.21052631578947367,1.3862943611198906,0.15789473684210525,0.6931471805599453,0.34210526315789475,0.6931471805599453,0.3157894736842105,0.0,0.4473684210526316,14.0,-0.14285714285714285,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.2776315789473684,low,,
2020,manipur,tengnoupal,7.0,0.0,40.0,68.0,7.0,3.713572066704308,0.47368421052631576,4.23410650459726,0.7368421052631579,2.0794415416798357,0.5263157894736842,2.0794415416798357,0.6842105263157895,0.0,0.34210526315789475,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.5118421052631579,medium,0.5407894736842105,2022.0
2022,manipur,tengnoupal,5.0,0.0,33.0,113.0,5.0,3.5263605246161616,0.47368421052631576,4.736198448394496,0.8947368421052632,1.791759469228055,0.5526315789473685,1.791759469228055,0.6052631578947368,0.0,0.4473684210526316,40.0,-0.175,2.0,7.0,-0.2857142857142857,2.0,7.0,-0.2857142857142857,2.0,0.0,0.0,2.0,0.5407894736842105,medium,0.5842105263157894,2023.0
2023,manipur,tengnoupal,1.0,0.0,2028.0,58.0,1.0,7.615298339825815,0.7368421052631579,4.07753744390572,0.7894736842105263,0.6931471805599453,0.3684210526315789,0.6931471805599453,0.3684210526315789,0.0,0.42105263157894735,33.0,60.45454545454545,1.0,5.0,-0.8,1.0,5.0,-0.8,1.0,0.0,0.0,1.0,0.5842105263157894,medium,0.5776315789473684,2024.0
2024,manipur,tengnoupal,1.0,0.0,190.0,69.0,5.0,5.25227342804663,0.631578947368421,4.248495242049359,0.7894736842105263,1.791759469228055,0.5789473684210527,0.6931471805599453,0.3157894736842105,0.0,0.4473684210526316,2028.0,-0.9063116370808678,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5776315789473684,medium,,
2010,manipur,thoubal,17.0,0.0,6039.0,0.0,50.0,8.706159290928861,0.75,0.0,0.5416666666666666,3.9318256327243257,0.8333333333333334,2.8903717578961645,0.8333333333333334,0.0,0.5416666666666666,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.7229166666666668,high,0.7145833333333333,2011.0
2011,manipur,thoubal,19.0,0.0,6039.0,0.0,76.0,8.706159290928861,0.75,0.0,0.5416666666666666,4.343805421853684,0.8333333333333334,2.995732273553991,0.75,0.0,0.5416666666666666,6039.0,0.0,1.0,50.0,0.52,1.0,17.0,0.11764705882352941,1.0,0.0,0.0,1.0,0.7145833333333333,high,0.7145833333333333,2012.0
2012,manipur,thoubal,23.0,0.0,6039.0,0.0,87.0,8.706159290928861,0.75,0.0,0.5416666666666666,4.477336814478207,0.8333333333333334,3.1780538303479458,0.75,0.0,0.5416666666666666,6039.0,0.0,1.0,76.0,0.14473684210526316,1.0,19.0,0.21052631578947367,1.0,0.0,0.0,1.0,0.7145833333333333,high,0.7229166666666668,2013.0
2013,manipur,thoubal,35.0,0.0,524.0,0.0,74.0,6.263398262591624,0.75,0.0,0.5416666666666666,4.31748811353631,0.8333333333333334,3.58351893845611,0.8333333333333334,0.0,0.5416666666666666,6039.0,-0.913230667329028,1.0,87.0,-0.14942528735632185,1.0,23.0,0.5217391304347826,1.0,0.0,0.0,1.0,0.7229166666666668,high,0.740909090909091,2014.0
